id;title;price_value;price_currency;price_uah;price_raw;location_raw;image_url;ad_url;created_at
898365562;Продам Обмін 2999 $ без торгу;125958;UAH;125958;None;{'city': {'id': 242, 'name': 'Новий Розділ', 'normalized_name': 'novyy-rozdol'}, 'region': {'id': 5, 'name': 'Львівська область', 'normalized_name': 'lv'}};"https://ireland.apollo.olxcdn.com:443/v1/files/n10jzewztn2e2-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodam-obmn-2999-bez-torgu-IDYNrW8.html;2025-12-17T12:18:17.293877+00:00
908493696;Продам Opel Vectra C 2007 г 2.2 автомат газ/бензин в хорошем состоянии;5100;USD;215375;None;{'city': {'id': 121, 'name': 'Дніпро', 'normalized_name': 'dnepr'}, 'district': {'id': 119, 'name': 'Центральний'}, 'region': {'id': 21, 'name': 'Дніпропетровська область', 'normalized_name': 'dnp'}};"https://ireland.apollo.olxcdn.com:443/v1/files/2vmqoptf75q2-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodam-opel-vectra-c-2007-g-2-2-avtomat-gaz-benzin-v-horoshem-sostoyanii-IDZtVI8.html;2025-12-17T12:18:17.288097+00:00
908487334;Продаж Кіа Сід 1,4 бензин;1350;USD;57011;None;{'city': {'id': 189, 'name': 'Чортків', 'normalized_name': 'chertkov'}, 'region': {'id': 11, 'name': 'Тернопільська область', 'normalized_name': 'ter'}};"https://ireland.apollo.olxcdn.com:443/v1/files/oojimd9vcl77-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodazh-ka-sd-1-4-benzin-IDZtW3v.html;2025-12-17T12:18:17.282976+00:00
775359665;Мобильная зерносушилка MECMAR 12т;26900;USD;1135997;None;{'city': {'id': 32645, 'name': 'Сквира', 'normalized_name': 'skvira_32645'}, 'region': {'id': 25, 'name': 'Київська область', 'normalized_name': 'ko'}};"https://ireland.apollo.olxcdn.com:443/v1/files/2ikl7u2x37uf1-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/mobilnaya-zernosushilka-mecmar-12t-IDQtkt3.html;2025-12-17T12:18:17.275853+00:00
899418889;ОВС-25 Зерноочисна машина;200000;UAH;200000;None;{'city': {'id': 42007, 'name': 'Новий Буг', 'normalized_name': 'novyy-bug'}, 'region': {'id': 19, 'name': 'Миколаївська область', 'normalized_name': 'nik'}};"https://ireland.apollo.olxcdn.com:443/v1/files/cre5o2lj9i5a1-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/ovs-25-zernoochisna-mashina-IDYRRVh.html;2025-12-17T12:18:17.269774+00:00
908716848;Розпушувач кейс еколотайгер Case IH Ecolo Tiger 530;37000;USD;1562524;None;{'city': {'id': 316, 'name': 'Самар', 'normalized_name': 'novomoskovsk'}, 'region': {'id': 21, 'name': 'Дніпропетровська область', 'normalized_name': 'dnp'}};"https://ireland.apollo.olxcdn.com:443/v1/files/kqqxsy4bz1dy1-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/rozpushuvach-keys-ekolotayger-case-ih-ecolo-tiger-530-IDZuSLm.html;2025-12-17T12:18:17.264003+00:00
909408539;Продам ваз 2114 2011рік;2200;USD;92906;None;{'city': {'id': 121, 'name': 'Дніпро', 'normalized_name': 'dnepr'}, 'district': {'id': 119, 'name': 'Центральний'}, 'region': {'id': 21, 'name': 'Дніпропетровська область', 'normalized_name': 'dnp'}};"https://ireland.apollo.olxcdn.com:443/v1/files/utzzmxud2w7f1-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodam-vaz-2114-2011rk-IDZxMHF.html;2025-12-17T12:18:17.257683+00:00
909034518;Продам Jeep Rubicon;58500;USD;2470478;None;{'city': {'id': 62, 'name': 'Одеса', 'normalized_name': 'odessa'}, 'district': {'id': 89, 'name': 'Приморський'}, 'region': {'id': 9, 'name': 'Одеська область', 'normalized_name': 'od'}};"https://ireland.apollo.olxcdn.com:443/v1/files/usbmto9yqd742-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodam-jeep-rubicon-IDZvdp4.html;2025-12-17T12:18:17.252130+00:00
882929988;Автомобіль Volkswagen Golf;12000;USD;506764;None;{'city': {'id': 221, 'name': 'Кременчук', 'normalized_name': 'kremenchug'}, 'region': {'id': 15, 'name': 'Полтавська область', 'normalized_name': 'pol'}};"https://ireland.apollo.olxcdn.com:443/v1/files/ykpe6h8ggkry2-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/avtomobl-volkswagen-golf-IDXKGqg.html;2025-12-17T12:18:17.244806+00:00
907905093;Tesla model s 2018 р;18000;USD;760147;None;{'city': {'id': 255, 'name': 'Шепетівка', 'normalized_name': 'shepetovka'}, 'region': {'id': 20, 'name': 'Хмельницька область', 'normalized_name': 'khm'}};"https://ireland.apollo.olxcdn.com:443/v1/files/78loof07tmew1-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/tesla-model-s-2018-r-IDZrtAx.html;2025-12-17T12:18:17.238579+00:00
907044413;Мотоблок,мотокультиватор;980;USD;41385;None;{'city': {'id': 362, 'name': 'Тернопіль', 'normalized_name': 'ternopol'}, 'region': {'id': 11, 'name': 'Тернопільська область', 'normalized_name': 'ter'}};"https://ireland.apollo.olxcdn.com:443/v1/files/q9xh0p1j7uzh1-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/motoblok-motokultivator-IDZnRGB.html;2025-12-17T12:18:17.231966+00:00
909022272;Продам Мерседес w211;6100;USD;257605;None;{'city': {'id': 121, 'name': 'Дніпро', 'normalized_name': 'dnepr'}, 'district': {'id': 123, 'name': 'Новокодацький'}, 'region': {'id': 21, 'name': 'Дніпропетровська область', 'normalized_name': 'dnp'}};"https://ireland.apollo.olxcdn.com:443/v1/files/3qwkvje8ysbt1-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodam-mersedes-w211-IDZvady.html;2025-12-17T12:18:17.225484+00:00
899426471;Продаж автомобіля VOLKSWAGEN GOLF 2017 р.в.;9000;USD;380073;None;{'city': {'id': 221, 'name': 'Кременчук', 'normalized_name': 'kremenchug'}, 'region': {'id': 15, 'name': 'Полтавська область', 'normalized_name': 'pol'}};"https://ireland.apollo.olxcdn.com:443/v1/files/6g8nbu82y0k41-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodazh-avtomoblya-volkswagen-golf-2017-r-v-IDYRTUz.html;2025-12-17T12:18:17.219775+00:00
909146159;Продам Honda Accord;5000;USD;211152;None;{'city': {'id': 62, 'name': 'Одеса', 'normalized_name': 'odessa'}, 'district': {'id': 85, 'name': 'Київський'}, 'region': {'id': 9, 'name': 'Одеська область', 'normalized_name': 'od'}};"https://ireland.apollo.olxcdn.com:443/v1/files/uit39r4v9iqp3-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodam-honda-accord-IDZvGrJ.html;2025-12-17T12:18:17.213613+00:00
907609965;Skoda Octavia A5 1.6 MPI Газ;5200;USD;219598;None;{'city': {'id': 106, 'name': 'Миколаїв', 'normalized_name': 'nikolaev_106'}, 'district': {'id': 145, 'name': 'Центральний'}, 'region': {'id': 19, 'name': 'Миколаївська область', 'normalized_name': 'nik'}};"https://ireland.apollo.olxcdn.com:443/v1/files/lxt48oto5w0d1-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/skoda-octavia-a5-1-6-mpi-gaz-IDZqeOp.html;2025-12-17T12:18:17.206858+00:00
833048874;Сівалка суцільного висіву ПАРТНЕР 8м;300000;UAH;300000;None;{'city': {'id': 15213, 'name': 'Жемчужне', 'normalized_name': 'zhemchuzhnoe'}, 'region': {'id': 21, 'name': 'Дніпропетровська область', 'normalized_name': 'dnp'}};"https://ireland.apollo.olxcdn.com:443/v1/files/oirolwxwoz9y1-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/svalka-sutslnogo-visvu-partner-8m-IDUno4a.html;2025-12-17T12:18:17.200273+00:00
909035083;Audi A4/B8 quattro 2.0 бензин механіка 2013рік;12950;USD;546883;None;{'city': {'id': 57451, 'name': 'Підгороднє', 'normalized_name': 'podgorodnoe_57451'}, 'region': {'id': 11, 'name': 'Тернопільська область', 'normalized_name': 'ter'}};"https://ireland.apollo.olxcdn.com:443/v1/files/nu6bd5sr6qvq-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/audi-a4-b8-quattro-2-0-benzin-mehanka-2013rk-IDZvdyb.html;2025-12-17T12:18:17.194722+00:00
907150133;Трактор мінітрактор Yanmar AF35J швидкістний Hi-SPEED;15200;USD;641902;None;"{'city': {'id': 107, 'name': ""Кам'янець-Подільський"", 'normalized_name': 'kamenets-podolskiy'}, 'region': {'id': 20, 'name': 'Хмельницька область', 'normalized_name': 'khm'}}";"https://ireland.apollo.olxcdn.com:443/v1/files/lkep9x2epzdr3-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/traktor-mntraktor-yanmar-af35j-shvidkstniy-hi-speed-IDZojbL.html;2025-12-17T12:18:16.044074+00:00
869352504;2014 Volkswagen New Tiguan 2.0 TDI Premium під УБД;4500;USD;190036;None;{'city': {'id': 62, 'name': 'Одеса', 'normalized_name': 'odessa'}, 'district': {'id': 85, 'name': 'Київський'}, 'region': {'id': 9, 'name': 'Одеська область', 'normalized_name': 'od'}};"https://ireland.apollo.olxcdn.com:443/v1/files/vu4plqzv141a3-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/2014-volkswagen-new-tiguan-2-0-tdi-premium-pd-ubd-IDVPIiA.html;2025-12-17T12:18:16.035224+00:00
909252128;Renault Master з Німеччини у 2024 році;16300;USD;688355;None;{'city': {'id': 22, 'name': 'Вознесенськ', 'normalized_name': 'voznesensk'}, 'region': {'id': 19, 'name': 'Миколаївська область', 'normalized_name': 'nik'}};"https://ireland.apollo.olxcdn.com:443/v1/files/pkzo0x6vbadw1-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/renault-master-z-nmechchini-u-2024-rots-IDZx80U.html;2025-12-17T12:18:16.029498+00:00
909531072;Volkswagen Golf 4 Avtomat;3350;USD;141471;None;{'city': {'id': 169, 'name': 'Нетішин', 'normalized_name': 'neteshin'}, 'region': {'id': 20, 'name': 'Хмельницька область', 'normalized_name': 'khm'}};"https://ireland.apollo.olxcdn.com:443/v1/files/rlt4extsxvrb1-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/volkswagen-golf-4-avtomat-IDZyiA0.html;2025-12-17T12:18:16.018851+00:00
857206149;Renault Scenic III 2015;9500;USD;401188;None;{'city': {'id': 31893, 'name': 'Вишневе', 'normalized_name': 'vishnevoe'}, 'region': {'id': 25, 'name': 'Київська область', 'normalized_name': 'ko'}};"https://ireland.apollo.olxcdn.com:443/v1/files/8crw0ehf951g2-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/renault-scenic-iii-2015-IDV0KtD.html;2025-12-17T12:18:16.008021+00:00
909497114;Mersedes-Benz w210;4300;USD;181590;None;{'city': {'id': 362, 'name': 'Тернопіль', 'normalized_name': 'ternopol'}, 'region': {'id': 11, 'name': 'Тернопільська область', 'normalized_name': 'ter'}};"https://ireland.apollo.olxcdn.com:443/v1/files/u2aach0uvvzq3-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/mersedes-benz-w210-IDZy9Ki.html;2025-12-17T12:18:15.997087+00:00
711717864;Дискова борона бомет2.4, лущильник, АГД, БДН, дископлуг, діскі, борона;43000;UAH;43000;None;{'city': {'id': 17, 'name': 'Гайсин', 'normalized_name': 'gaysin'}, 'region': {'id': 24, 'name': 'Вінницька область', 'normalized_name': 'vin'}};"https://ireland.apollo.olxcdn.com:443/v1/files/s6nysyt8abtd3-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/diskova-borona-bomet2-4-luschilnik-agd-bdn-diskoplug-dsk-borona-IDMaiko.html;2025-12-17T12:18:15.986173+00:00
908255070;Harley-Davidson Roadglide 2021;23500;USD;992414;None;{'city': {'id': 121, 'name': 'Дніпро', 'normalized_name': 'dnepr'}, 'district': {'id': 115, 'name': 'Соборний'}, 'region': {'id': 21, 'name': 'Дніпропетровська область', 'normalized_name': 'dnp'}};"https://ireland.apollo.olxcdn.com:443/v1/files/ju4zefzua3g93-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/harley-davidson-roadglide-2021-IDZsVDk.html;2025-12-17T12:18:15.979394+00:00
909203990;Peugeot 206+ 2011 року в гарному стані;;;;None;{'city': {'id': 60, 'name': 'Біла Церква', 'normalized_name': 'belayatserkov'}, 'region': {'id': 25, 'name': 'Київська область', 'normalized_name': 'ko'}};"https://ireland.apollo.olxcdn.com:443/v1/files/auxss0jmaofx1-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/peugeot-206-2011-roku-v-garnomu-stan-IDZvWuu.html;2025-12-17T12:16:51.846868+00:00
907909595;BMW 535xi 300 к.с.;;;;None;{'city': {'id': 304, 'name': 'Краматорськ', 'normalized_name': 'kramatorsk'}, 'region': {'id': 4, 'name': 'Донецька область', 'normalized_name': 'don'}};"https://ireland.apollo.olxcdn.com:443/v1/files/ly5lrmly1dtx-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/bmw-535xi-300-k-s-IDZruL9.html;2025-12-17T12:16:51.840903+00:00
908493751;AUDI 80 газ/бензин в хорошому стані;;;;None;{'city': {'id': 69, 'name': 'Кропивницький', 'normalized_name': 'kropivnitskiy'}, 'district': {'id': 109, 'name': 'Подільський'}, 'region': {'id': 7, 'name': 'Кіровоградська область', 'normalized_name': 'kir'}};"https://ireland.apollo.olxcdn.com:443/v1/files/mfvt9gu6jspe2-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/audi-80-gaz-benzin-v-horoshomu-stan-IDZtVJ1.html;2025-12-17T12:16:51.835193+00:00
908925254;BMW 3 Series 328i      2015;;;;None;{'city': {'id': 268, 'name': 'Київ', 'normalized_name': 'kiev'}, 'district': {'id': 11, 'name': 'Печерський'}, 'region': {'id': 25, 'name': 'Київська область', 'normalized_name': 'ko'}};"https://ireland.apollo.olxcdn.com:443/v1/files/kxv4bz8by8qf3-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/bmw-3-series-328i-2015-IDZwKYK.html;2025-12-17T12:16:51.829651+00:00
908195228;Мінітрактор SOLIS 26 XTRA;;;;None;{'city': {'id': 145, 'name': 'Черкаси', 'normalized_name': 'cherkassy'}, 'region': {'id': 12, 'name': 'Черкаська область', 'normalized_name': 'chk'}};"https://ireland.apollo.olxcdn.com:443/v1/files/zsvpug3tv84e3-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/mntraktor-solis-26-xtra-IDZsH48.html;2025-12-17T12:16:51.822831+00:00
909207214;Land rover Freelander 1. 2.0 m47 механіка 2004;;;;None;{'city': {'id': 268, 'name': 'Київ', 'normalized_name': 'kiev'}, 'district': {'id': 5, 'name': 'Деснянський'}, 'region': {'id': 25, 'name': 'Київська область', 'normalized_name': 'ko'}};"https://ireland.apollo.olxcdn.com:443/v1/files/3h9s8d6djtrv2-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/land-rover-freelander-1-2-0-m47-mehanka-2004-IDZvVku.html;2025-12-17T12:16:51.816534+00:00
909036772;Range Rover Evoque ренж ровер эвок!;;;;None;{'city': {'id': 121, 'name': 'Дніпро', 'normalized_name': 'dnepr'}, 'district': {'id': 117, 'name': 'Індустріальний'}, 'region': {'id': 21, 'name': 'Дніпропетровська область', 'normalized_name': 'dnp'}};"https://ireland.apollo.olxcdn.com:443/v1/files/ko0hhgfln3e81-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/range-rover-evoque-renzh-rover-evok-IDZvdZq.html;2025-12-17T12:16:51.810938+00:00
909336428;Продаю автомобіль  Fiat Doblo 2004;;;;None;{'city': {'id': 72, 'name': 'Луцьк', 'normalized_name': 'lutsk'}, 'region': {'id': 22, 'name': 'Волинська область', 'normalized_name': 'vol'}};"https://ireland.apollo.olxcdn.com:443/v1/files/1n3llu4fdy031-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodayu-avtomobl-fiat-doblo-2004-IDZxtVA.html;2025-12-17T12:16:51.805490+00:00
909204825;Продам Ваз 2110 1.5 16v газ/бенз;;;;None;{'city': {'id': 268, 'name': 'Київ', 'normalized_name': 'kiev'}, 'district': {'id': 5, 'name': 'Деснянський'}, 'region': {'id': 25, 'name': 'Київська область', 'normalized_name': 'ko'}};"https://ireland.apollo.olxcdn.com:443/v1/files/ssa2m29i164o3-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodam-vaz-2110-1-5-16v-gaz-benz-IDZvWHX.html;2025-12-17T12:16:51.799118+00:00
909406500;Scoda octavia 1.9tdi;;;;None;{'city': {'id': 31937, 'name': 'Любимівка', 'normalized_name': 'lyubimovka_31937'}, 'region': {'id': 25, 'name': 'Київська область', 'normalized_name': 'ko'}};"https://ireland.apollo.olxcdn.com:443/v1/files/4ml39rc618r73-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/scoda-octavia-1-9tdi-IDZxMaM.html;2025-12-17T12:16:51.793408+00:00
909339743;Продам таврію ЗАЗ 1102;;;;None;{'city': {'id': 31117, 'name': 'Клавдієво-Тарасове', 'normalized_name': 'klavdievo-tarasovo'}, 'region': {'id': 25, 'name': 'Київська область', 'normalized_name': 'ko'}};"https://ireland.apollo.olxcdn.com:443/v1/files/po7o9tr0zw9t-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodam-tavryu-zaz-1102-IDZxuO3.html;2025-12-17T12:16:51.784847+00:00
900903452;Продам трактор Т150 ЯМЗ 236;;;;None;{'city': {'id': 489, 'name': 'Стрижавка', 'normalized_name': 'strizhavka'}, 'region': {'id': 24, 'name': 'Вінницька область', 'normalized_name': 'vin'}};"https://ireland.apollo.olxcdn.com:443/v1/files/mccuxqa2kgy02-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodam-traktor-t150-yamz-236-IDYY68Q.html;2025-12-17T12:16:51.777252+00:00
906098970;Бочка  3 куба для води МЖТ 8;;;;None;{'city': {'id': 51187, 'name': 'Антопіль', 'normalized_name': 'antopol_51187'}, 'region': {'id': 14, 'name': 'Рівненська область', 'normalized_name': 'rov'}};"https://ireland.apollo.olxcdn.com:443/v1/files/qyye9grd3isb3-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/bochka-3-kuba-dlya-vodi-mzht-8-IDZjTJv.html;2025-12-17T12:16:51.771867+00:00
908331497;БМВ х5 40 eDrive бензин ., 2018 року;;;;None;{'city': {'id': 253, 'name': 'Хуст', 'normalized_name': 'khust'}, 'region': {'id': 10, 'name': 'Закарпатська область', 'normalized_name': 'zak'}};"https://ireland.apollo.olxcdn.com:443/v1/files/d7ahu0qinzgh1-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/bmv-h5-40-edrive-benzin-2018-roku-IDZtgv1.html;2025-12-17T12:16:51.766406+00:00
909207623;Opel zafira 2.2 TDI;;;;None;{'city': {'id': 212, 'name': 'Шахтарське', 'normalized_name': 'pershotravensk'}, 'region': {'id': 21, 'name': 'Дніпропетровська область', 'normalized_name': 'dnp'}};"https://ireland.apollo.olxcdn.com:443/v1/files/is7l0wa1928f-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/opel-zafira-2-2-tdi-IDZvVr5.html;2025-12-17T12:16:51.760252+00:00
909037485;Электромотоцикл мотоцикл электро Kawasaki EARTH;;;;None;{'city': {'id': 62, 'name': 'Одеса', 'normalized_name': 'odessa'}, 'district': {'id': 89, 'name': 'Приморський'}, 'region': {'id': 9, 'name': 'Одеська область', 'normalized_name': 'od'}};"https://ireland.apollo.olxcdn.com:443/v1/files/1fxekr4a20j71-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/elektromototsikl-mototsikl-elektro-kawasaki-earth-IDZveaW.html;2025-12-17T12:16:51.754696+00:00
909018008;Lanos Pickup 1,5;;;;None;{'city': {'id': 31537, 'name': 'Нові Петрівці', 'normalized_name': 'novye-petrovtsy'}, 'region': {'id': 25, 'name': 'Київська область', 'normalized_name': 'ko'}};"https://ireland.apollo.olxcdn.com:443/v1/files/yjp8i33sl1gh-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/lanos-pickup-1-5-IDZv96M.html;2025-12-17T12:16:51.749260+00:00
907411775;Продаю Renault Master 2018 року рефрижератор;;;;None;{'city': {'id': 497, 'name': 'Ратне', 'normalized_name': 'ratno'}, 'region': {'id': 22, 'name': 'Волинська область', 'normalized_name': 'vol'}};"https://ireland.apollo.olxcdn.com:443/v1/files/cetz4n3xhpkv1-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodayu-renault-master-2018-roku-refrizherator-IDZppfN.html;2025-12-17T12:16:51.743691+00:00
904892515;Мінітрактор Трактор Янмар Yanmar AF 224;;;;None;"{'city': {'id': 107, 'name': ""Кам'янець-Подільський"", 'normalized_name': 'kamenets-podolskiy'}, 'region': {'id': 20, 'name': 'Хмельницька область', 'normalized_name': 'khm'}}";"https://ireland.apollo.olxcdn.com:443/v1/files/e8yjwy42m56n2-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/mntraktor-traktor-yanmar-yanmar-af-224-IDZePSz.html;2025-12-17T12:16:51.738042+00:00
